Category URL,Category Name,Extract Schedule (UTC),Transform Schedule (UTC),Extract Item Schedule (UTC),Transform Item Schedule (UTC),Extract Container Name,Extract Cron Schedule,Transform Container Name,Transform Cron Schedule,Extract Item Container Name,Extract Item Cron Schedule,Transform Item Container Name,Transform Item Cron Schedule
https://www.tokopedia.com/p/wedding/kecantikan-hair-makeup,Sewa,16:30,17:30,4:00,4:00,tkp-ext-kecantikan-hair-makeup,30 16 * * *,tkp-tfm-kecantikan-hair-makeup,30 17 * * *,tkp-ext-kecantikan-hair-makeup-item,0 4 * * *,tkp-tfm-kecantikan-hair-makeup-item,0 4 * * *
https://www.tokopedia.com/p/wedding/makanan-minuman-pernikahan,Souvenir & Seserahan,16:45,17:45,4:30,4:30,tkp-ext-makanan-minuman-pernikahan,45 16 * * *,tkp-tfm-makanan-minuman-pernikahan,45 17 * * *,tkp-ext-makanan-minuman-pernikahan-item,30 4 * * *,tkp-tfm-makanan-minuman-pernikahan-item,30 4 * * *
https://www.tokopedia.com/p/wedding/paket-lengkap,Undangan,1:35,2:35,5:00,5:00,tkp-ext-paket-lengkap,35 1 * * *,tkp-tfm-paket-lengkap,35 2 * * *,tkp-ext-paket-lengkap-item,0 5 * * *,tkp-tfm-paket-lengkap-item,0 5 * * *
https://www.tokopedia.com/p/wedding/perhiasan-aksesori,Venue,1:35,2:35,5:30,5:30,tkp-ext-perhiasan-aksesori,35 1 * * *,tkp-tfm-perhiasan-aksesori,35 2 * * *,tkp-ext-perhiasan-aksesori-item,30 5 * * *,tkp-tfm-perhiasan-aksesori-item,30 5 * * *
https://www.tokopedia.com/p/wedding/photography-videography,Wedding Makanan Minuman,2:05,3:05,6:00,6:00,tkp-ext-photography-videography,5 2 * * *,tkp-tfm-photography-videography,5 3 * * *,tkp-ext-photography-videography-item,0 6 * * *,tkp-tfm-photography-videography-item,0 6 * * *
https://www.tokopedia.com/p/wedding/sewa,Wedding Organizer,2:05,3:05,6:30,6:30,tkp-ext-sewa,5 2 * * *,tkp-tfm-sewa,5 3 * * *,tkp-ext-sewa-item,30 6 * * *,tkp-tfm-sewa-item,30 6 * * *
https://www.tokopedia.com/p/wedding/souvenir-seserahan,Wedding Planning,2:05,3:05,7:00,7:00,tkp-ext-souvenir-seserahan,5 2 * * *,tkp-tfm-souvenir-seserahan,5 3 * * *,tkp-ext-souvenir-seserahan-item,0 7 * * *,tkp-tfm-souvenir-seserahan-item,0 7 * * *
https://www.tokopedia.com/p/wedding/undangan,Wedding Stylist,2:05,3:05,7:30,7:30,tkp-ext-undangan,5 2 * * *,tkp-tfm-undangan,5 3 * * *,tkp-ext-undangan-item,30 7 * * *,tkp-tfm-undangan-item,30 7 * * *
https://www.tokopedia.com/p/wedding/venue,,,,,,,,,,,,,
https://www.tokopedia.com/p/wedding/wedding-organizer,,,,,,,,,,,,,
https://www.tokopedia.com/p/wedding/wedding-planning,,,,,,,,,,,,,
https://www.tokopedia.com/p/wedding/wedding-stylist,,,,,,,,,,,,,
