Category URL,Category Name,Extract Schedule (UTC),Transform Schedule (UTC),Extract Item Schedule (UTC),Transform Item Schedule (UTC),Extract Container Name,Extract Cron Schedule,Transform Container Name,Transform Cron Schedule,Extract Item Container Name,Extract Item Cron Schedule,Transform Item Container Name,Transform Item Cron Schedule
https://www.tokopedia.com/p/buku/majalah,Majalah,9:30,10:30,1:00,6:00,tkp-ext-majalah,30 9 * * *,tkp-tfm-majalah,30 10 * * *,tkp-ext-majalah-item,0 1 * * *,tkp-tfm-majalah-item,0 6 * * *
https://www.tokopedia.com/p/makanan-minuman/makanan-beku,Makanan Beku,9:30,10:30,1:30,6:30,tkp-ext-makanan-beku,30 9 * * *,tkp-tfm-makanan-beku,30 10 * * *,tkp-ext-makanan-beku-item,30 1 * * *,tkp-tfm-makanan-beku-item,30 6 * * *
https://www.tokopedia.com/p/makanan-minuman/makanan-jadi,Makanan Jadi,9:30,10:30,2:00,7:00,tkp-ext-makanan-jadi,30 9 * * *,tkp-tfm-makanan-jadi,30 10 * * *,tkp-ext-makanan-jadi-item,0 2 * * *,tkp-tfm-makanan-jadi-item,0 7 * * *
https://www.tokopedia.com/p/makanan-minuman/makanan-kering,Makanan Kering,9:30,10:30,2:30,7:30,tkp-ext-makanan-kering,30 9 * * *,tkp-tfm-makanan-kering,30 10 * * *,tkp-ext-makanan-kering-item,30 2 * * *,tkp-tfm-makanan-kering-item,30 7 * * *
https://www.tokopedia.com/p/wedding/makanan-minuman-pernikahan,Makanan & Minuman Pernikahan,9:30,10:30,3:00,8:00,tkp-ext-makanan-minuman-pernikahan,30 9 * * *,tkp-tfm-makanan-minuman-pernikahan,30 10 * * *,tkp-ext-makanan-minuman-pernikahan-item,0 3 * * *,tkp-tfm-makanan-minuman-pernikahan-item,0 8 * * *
https://www.tokopedia.com/p/makanan-minuman/makanan-ringan,Makanan Ringan,9:45,10:45,3:30,8:30,tkp-ext-makanan-ringan,45 9 * * *,tkp-tfm-makanan-ringan,45 10 * * *,tkp-ext-makanan-ringan-item,30 3 * * *,tkp-tfm-makanan-ringan-item,30 8 * * *
https://www.tokopedia.com/p/makanan-minuman/makanan-sarapan,Makanan Sarapan,9:45,10:45,4:00,9:00,tkp-ext-makanan-sarapan,45 9 * * *,tkp-tfm-makanan-sarapan,45 10 * * *,tkp-ext-makanan-sarapan-item,0 4 * * *,tkp-tfm-makanan-sarapan-item,0 9 * * *
https://www.tokopedia.com/p/ibu-bayi/makanan-susu-bayi,Makanan & Susu Bayi,9:45,10:45,4:30,9:30,tkp-ext-makanan-susu-bayi,45 9 * * *,tkp-tfm-makanan-susu-bayi,45 10 * * *,tkp-ext-makanan-susu-bayi-item,30 4 * * *,tkp-tfm-makanan-susu-bayi-item,30 9 * * *
https://www.tokopedia.com/p/ibu-bayi/makanan-susu-ibu-hamil,Makanan & Susu Ibu Hamil,9:45,10:45,5:00,10:00,tkp-ext-makanan-susu-ibu-hamil,45 9 * * *,tkp-tfm-makanan-susu-ibu-hamil,45 10 * * *,tkp-ext-makanan-susu-ibu-hamil-item,0 5 * * *,tkp-tfm-makanan-susu-ibu-hamil-item,0 10 * * *
https://www.tokopedia.com/p/kecantikan/make-up-mata,Make up Mata,9:45,10:45,5:30,10:30,tkp-ext-make-up-mata,45 9 * * *,tkp-tfm-make-up-mata,45 10 * * *,tkp-ext-make-up-mata-item,30 5 * * *,tkp-tfm-make-up-mata-item,30 10 * * *
https://www.tokopedia.com/p/kecantikan/make-up-tools,Make up Tools,10:00,11:00,6:00,11:00,tkp-ext-make-up-tools,0 10 * * *,tkp-tfm-make-up-tools,0 11 * * *,tkp-ext-make-up-tools-item,0 6 * * *,tkp-tfm-make-up-tools-item,0 11 * * *
https://www.tokopedia.com/p/kecantikan/make-up-wajah,Make up Wajah,10:00,11:00,6:30,11:30,tkp-ext-make-up-wajah,0 10 * * *,tkp-tfm-make-up-wajah,0 11 * * *,tkp-ext-make-up-wajah-item,30 6 * * *,tkp-tfm-make-up-wajah-item,30 11 * * *
https://www.tokopedia.com/p/fashion-muslim/masker-hijab,Masker Hijab,10:00,11:00,7:00,12:00,tkp-ext-masker-hijab,0 10 * * *,tkp-tfm-masker-hijab,0 11 * * *,tkp-ext-masker-hijab-item,0 7 * * *,tkp-tfm-masker-hijab-item,0 12 * * *
https://www.tokopedia.com/p/kecantikan/masker-kecantikan,Masker Kecantikan,10:00,11:00,7:30,12:30,tkp-ext-masker-kecantikan,0 10 * * *,tkp-tfm-masker-kecantikan,0 11 * * *,tkp-ext-masker-kecantikan-item,30 7 * * *,tkp-tfm-masker-kecantikan-item,30 12 * * *
https://www.tokopedia.com/p/kesehatan/masker-medis-pelindung-wajah,Masker Medis & Pelindung Wajah,10:00,11:00,8:00,13:00,tkp-ext-masker-medis-pelindung-wajah,0 10 * * *,tkp-tfm-masker-medis-pelindung-wajah,0 11 * * *,tkp-ext-masker-medis-pelindung-wajah-item,0 8 * * *,tkp-tfm-masker-medis-pelindung-wajah-item,0 13 * * *
https://www.tokopedia.com/p/fashion-pria/masker-pria,Masker Pria,10:15,11:15,8:30,13:30,tkp-ext-masker-pria,15 10 * * *,tkp-tfm-masker-pria,15 11 * * *,tkp-ext-masker-pria-item,30 8 * * *,tkp-tfm-masker-pria-item,30 13 * * *
https://www.tokopedia.com/p/fashion-wanita/masker-wanita,Masker Wanita,10:15,11:15,9:00,14:00,tkp-ext-masker-wanita,15 10 * * *,tkp-tfm-masker-wanita,15 11 * * *,tkp-ext-masker-wanita-item,0 9 * * *,tkp-tfm-masker-wanita-item,0 14 * * *
https://www.tokopedia.com/p/pertukangan/material-bangunan,Material Bangunan,10:15,11:15,9:30,14:30,tkp-ext-material-bangunan,15 10 * * *,tkp-tfm-material-bangunan,15 11 * * *,tkp-ext-material-bangunan-item,30 9 * * *,tkp-tfm-material-bangunan-item,30 14 * * *
https://www.tokopedia.com/p/komputer-laptop/media-penyimpanan-data,Media Penyimpanan Data,10:15,11:15,10:00,15:00,tkp-ext-media-penyimpanan-data,15 10 * * *,tkp-tfm-media-penyimpanan-data,15 11 * * *,tkp-ext-media-penyimpanan-data-item,0 10 * * *,tkp-tfm-media-penyimpanan-data-item,0 15 * * *
https://www.tokopedia.com/p/elektronik/media-player,Media Player,10:15,11:15,10:30,15:30,tkp-ext-media-player,15 10 * * *,tkp-tfm-media-player,15 11 * * *,tkp-ext-media-player-item,30 10 * * *,tkp-tfm-media-player-item,30 15 * * *
https://www.tokopedia.com/p/komputer-laptop/memory-card,Memory Card,10:30,11:30,11:00,16:00,tkp-ext-memory-card,30 10 * * *,tkp-tfm-memory-card,30 11 * * *,tkp-ext-memory-card-item,0 11 * * *,tkp-tfm-memory-card-item,0 16 * * *
https://www.tokopedia.com/p/pertukangan/mesin-produksi,Mesin Produksi,10:30,11:30,11:30,16:30,tkp-ext-mesin-produksi,30 10 * * *,tkp-tfm-mesin-produksi,30 11 * * *,tkp-ext-mesin-produksi-item,30 11 * * *,tkp-tfm-mesin-produksi-item,30 16 * * *
https://www.tokopedia.com/p/makanan-minuman/mie-pasta,Mie & Pasta,10:30,11:30,12:00,17:00,tkp-ext-mie-pasta,30 10 * * *,tkp-tfm-mie-pasta,30 11 * * *,tkp-ext-mie-pasta-item,0 12 * * *,tkp-tfm-mie-pasta-item,0 17 * * *
https://www.tokopedia.com/p/makanan-minuman/minuman,Minuman,10:30,11:30,12:30,17:30,tkp-ext-minuman,30 10 * * *,tkp-tfm-minuman,30 11 * * *,tkp-ext-minuman-item,30 12 * * *,tkp-tfm-minuman-item,30 17 * * *
https://www.tokopedia.com/p/kecantikan/mix-palette,Mix Palette,10:30,11:30,13:00,18:00,tkp-ext-mix-palette,30 10 * * *,tkp-tfm-mix-palette,30 11 * * *,tkp-ext-mix-palette-item,0 13 * * *,tkp-tfm-mix-palette-item,0 18 * * *
https://www.tokopedia.com/p/otomotif/mobil,Mobil,10:45,11:45,13:30,18:30,tkp-ext-mobil,45 10 * * *,tkp-tfm-mobil,45 11 * * *,tkp-ext-mobil-item,30 13 * * *,tkp-tfm-mobil-item,30 18 * * *
https://www.tokopedia.com/p/mainan-hobi/model-kit,Model Kit,10:45,11:45,14:00,19:00,tkp-ext-model-kit,45 10 * * *,tkp-tfm-model-kit,45 11 * * *,tkp-ext-model-kit-item,0 14 * * *,tkp-tfm-model-kit-item,0 19 * * *
https://www.tokopedia.com/p/komputer-laptop/monitor,Monitor,10:45,11:45,14:30,19:30,tkp-ext-monitor,45 10 * * *,tkp-tfm-monitor,45 11 * * *,tkp-ext-monitor-item,30 14 * * *,tkp-tfm-monitor-item,30 19 * * *
https://www.tokopedia.com/p/pertukangan/motors-power-transmission,Motors & Power Transmission,10:45,11:45,15:00,20:00,tkp-ext-motors-power-transmission,45 10 * * *,tkp-tfm-motors-power-transmission,45 11 * * *,tkp-ext-motors-power-transmission-item,0 15 * * *,tkp-tfm-motors-power-transmission-item,0 20 * * *
https://www.tokopedia.com/p/film-musik/musik,Musik,10:45,11:45,15:30,20:30,tkp-ext-musik,45 10 * * *,tkp-tfm-musik,45 11 * * *,tkp-ext-musik-item,30 15 * * *,tkp-tfm-musik-item,30 20 * * *
https://www.tokopedia.com/p/komputer-laptop/networking,Networking,11:00,12:00,16:00,21:00,tkp-ext-networking,0 11 * * *,tkp-tfm-networking,0 12 * * *,tkp-ext-networking-item,0 16 * * *,tkp-tfm-networking-item,0 21 * * *
https://www.tokopedia.com/p/handphone-tablet/nomor-perdana-voucher,Nomor Perdana & Voucher,11:00,12:00,16:30,21:30,tkp-ext-nomor-perdana-voucher,0 11 * * *,tkp-tfm-nomor-perdana-voucher,0 12 * * *,tkp-ext-nomor-perdana-voucher-item,30 16 * * *,tkp-tfm-nomor-perdana-voucher-item,30 21 * * *
https://www.tokopedia.com/p/buku/novel-sastra,Novel & Sastra,11:00,12:00,17:00,22:00,tkp-ext-novel-sastra,0 11 * * *,tkp-tfm-novel-sastra,0 12 * * *,tkp-ext-novel-sastra-item,0 17 * * *,tkp-tfm-novel-sastra-item,0 22 * * *
https://www.tokopedia.com/p/kesehatan/obat-obatan,Obat - Obatan,11:00,12:00,17:30,22:30,tkp-ext-obat-obatan,0 11 * * *,tkp-tfm-obat-obatan,0 12 * * *,tkp-ext-obat-obatan-item,30 17 * * *,tkp-tfm-obat-obatan-item,30 22 * * *
https://www.tokopedia.com/p/olahraga/olahraga-air,Olahraga Air,11:00,12:00,18:00,23:00,tkp-ext-olahraga-air,0 11 * * *,tkp-tfm-olahraga-air,0 12 * * *,tkp-ext-olahraga-air-item,0 18 * * *,tkp-tfm-olahraga-air-item,0 23 * * *
https://www.tokopedia.com/p/otomotif/oli-penghemat-bbm,Oli & Penghemat BBM,11:15,12:15,18:30,23:30,tkp-ext-oli-penghemat-bbm,15 11 * * *,tkp-tfm-oli-penghemat-bbm,15 12 * * *,tkp-ext-oli-penghemat-bbm-item,30 18 * * *,tkp-tfm-oli-penghemat-bbm-item,30 23 * * *
https://www.tokopedia.com/p/pertukangan/otomasi-industrial,Otomasi Industrial,11:15,12:15,19:00,0:00,tkp-ext-otomasi-industrial,15 11 * * *,tkp-tfm-otomasi-industrial,15 12 * * *,tkp-ext-otomasi-industrial-item,0 19 * * *,tkp-tfm-otomasi-industrial-item,0 0 * * *
https://www.tokopedia.com/p/fashion-muslim/outerwear-muslim-wanita,Outerwear Muslim Wanita,11:15,12:15,19:30,0:30,tkp-ext-outerwear-muslim-wanita,15 11 * * *,tkp-tfm-outerwear-muslim-wanita,15 12 * * *,tkp-ext-outerwear-muslim-wanita-item,30 19 * * *,tkp-tfm-outerwear-muslim-wanita-item,30 0 * * *
https://www.tokopedia.com/p/fashion-pria/outerwear-pria,Outerwear Pria,11:15,12:15,20:00,1:00,tkp-ext-outerwear-pria,15 11 * * *,tkp-tfm-outerwear-pria,15 12 * * *,tkp-ext-outerwear-pria-item,0 20 * * *,tkp-tfm-outerwear-pria-item,0 1 * * *
https://www.tokopedia.com/p/fashion-wanita/outerwear-wanita,Outerwear Wanita,11:15,12:15,20:30,1:30,tkp-ext-outerwear-wanita,15 11 * * *,tkp-tfm-outerwear-wanita,15 12 * * *,tkp-ext-outerwear-wanita-item,30 20 * * *,tkp-tfm-outerwear-wanita-item,30 1 * * *
https://www.tokopedia.com/p/fashion-anak-bayi/pakaian-adat-anak,Pakaian Adat Anak,11:30,12:30,21:00,2:00,tkp-ext-pakaian-adat-anak,30 11 * * *,tkp-tfm-pakaian-adat-anak,30 12 * * *,tkp-ext-pakaian-adat-anak-item,0 21 * * *,tkp-tfm-pakaian-adat-anak-item,0 2 * * *
https://www.tokopedia.com/p/fashion-pria/pakaian-adat-pria,Pakaian Adat Pria,11:30,12:30,21:30,2:30,tkp-ext-pakaian-adat-pria,30 11 * * *,tkp-tfm-pakaian-adat-pria,30 12 * * *,tkp-ext-pakaian-adat-pria-item,30 21 * * *,tkp-tfm-pakaian-adat-pria-item,30 2 * * *
https://www.tokopedia.com/p/fashion-wanita/pakaian-adat-wanita,Pakaian Adat Wanita,11:30,12:30,22:00,3:00,tkp-ext-pakaian-adat-wanita,30 11 * * *,tkp-tfm-pakaian-adat-wanita,30 12 * * *,tkp-ext-pakaian-adat-wanita-item,0 22 * * *,tkp-tfm-pakaian-adat-wanita-item,0 3 * * *
https://www.tokopedia.com/p/fashion-anak-bayi/pakaian-anak-laki-laki,Pakaian Anak Laki-Laki,11:30,12:30,22:30,3:30,tkp-ext-pakaian-anak-laki-laki,30 11 * * *,tkp-tfm-pakaian-anak-laki-laki,30 12 * * *,tkp-ext-pakaian-anak-laki-laki-item,30 22 * * *,tkp-tfm-pakaian-anak-laki-laki-item,30 3 * * *
https://www.tokopedia.com/p/fashion-anak-bayi/pakaian-anak-perempuan,Pakaian Anak Perempuan,11:30,12:30,23:00,4:00,tkp-ext-pakaian-anak-perempuan,30 11 * * *,tkp-tfm-pakaian-anak-perempuan,30 12 * * *,tkp-ext-pakaian-anak-perempuan-item,0 23 * * *,tkp-tfm-pakaian-anak-perempuan-item,0 4 * * *
https://www.tokopedia.com/p/fashion-anak-bayi/pakaian-dalam-anak,Pakaian Dalam Anak,11:45,12:45,23:30,4:30,tkp-ext-pakaian-dalam-anak,45 11 * * *,tkp-tfm-pakaian-dalam-anak,45 12 * * *,tkp-ext-pakaian-dalam-anak-item,30 23 * * *,tkp-tfm-pakaian-dalam-anak-item,30 4 * * *
https://www.tokopedia.com/p/fashion-pria/pakaian-dalam-pria,Pakaian Dalam Pria,11:45,12:45,0:00,5:00,tkp-ext-pakaian-dalam-pria,45 11 * * *,tkp-tfm-pakaian-dalam-pria,45 12 * * *,tkp-ext-pakaian-dalam-pria-item,0 0 * * *,tkp-tfm-pakaian-dalam-pria-item,0 5 * * *
https://www.tokopedia.com/p/fashion-wanita/pakaian-dalam-wanita,Pakaian Dalam Wanita,11:45,12:45,0:30,5:30,tkp-ext-pakaian-dalam-wanita,45 11 * * *,tkp-tfm-pakaian-dalam-wanita,45 12 * * *,tkp-ext-pakaian-dalam-wanita-item,30 0 * * *,tkp-tfm-pakaian-dalam-wanita-item,30 5 * * *
https://www.tokopedia.com/p/ibu-bayi/pakaian-ibu-hamil,Pakaian Ibu Hamil,11:45,12:45,1:00,6:00,tkp-ext-pakaian-ibu-hamil,45 11 * * *,tkp-tfm-pakaian-ibu-hamil,45 12 * * *,tkp-ext-pakaian-ibu-hamil-item,0 1 * * *,tkp-tfm-pakaian-ibu-hamil-item,0 6 * * *
https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-anak,Pakaian Muslim Anak,11:45,12:45,1:30,6:30,tkp-ext-pakaian-muslim-anak,45 11 * * *,tkp-tfm-pakaian-muslim-anak,45 12 * * *,tkp-ext-pakaian-muslim-anak-item,30 1 * * *,tkp-tfm-pakaian-muslim-anak-item,30 6 * * *
https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-pria,Pakaian Muslim Pria,12:00,13:00,2:00,7:00,tkp-ext-pakaian-muslim-pria,0 12 * * *,tkp-tfm-pakaian-muslim-pria,0 13 * * *,tkp-ext-pakaian-muslim-pria-item,0 2 * * *,tkp-tfm-pakaian-muslim-pria-item,0 7 * * *
https://www.tokopedia.com/p/olahraga/pakaian-olahraga-pria,Pakaian Olahraga Pria,12:00,13:00,2:30,7:30,tkp-ext-pakaian-olahraga-pria,0 12 * * *,tkp-tfm-pakaian-olahraga-pria,0 13 * * *,tkp-ext-pakaian-olahraga-pria-item,30 2 * * *,tkp-tfm-pakaian-olahraga-pria-item,30 7 * * *
https://www.tokopedia.com/p/olahraga/pakaian-olahraga-wanita,Pakaian Olahraga Wanita,12:00,13:00,3:00,8:00,tkp-ext-pakaian-olahraga-wanita,0 12 * * *,tkp-tfm-pakaian-olahraga-wanita,0 13 * * *,tkp-ext-pakaian-olahraga-wanita-item,0 3 * * *,tkp-tfm-pakaian-olahraga-wanita-item,0 8 * * *
https://www.tokopedia.com/p/wedding/paket-lengkap,Paket Lengkap,12:00,13:00,3:30,8:30,tkp-ext-paket-lengkap,0 12 * * *,tkp-tfm-paket-lengkap,0 13 * * *,tkp-ext-paket-lengkap-item,30 3 * * *,tkp-tfm-paket-lengkap-item,30 8 * * *
https://www.tokopedia.com/p/tour-travel/paket-tur,Paket Tur,12:00,13:00,4:00,9:00,tkp-ext-paket-tur,0 12 * * *,tkp-tfm-paket-tur,0 13 * * *,tkp-ext-paket-tur-item,0 4 * * *,tkp-tfm-paket-tur-item,0 9 * * *
https://www.tokopedia.com/p/olahraga/panahan,Panahan,12:15,13:15,4:30,9:30,tkp-ext-panahan,15 12 * * *,tkp-tfm-panahan,15 13 * * *,tkp-ext-panahan-item,30 4 * * *,tkp-tfm-panahan-item,30 9 * * *
https://www.tokopedia.com/p/perawatan-tubuh/parfum-cologne-fragrance,"Parfum, Cologne, & Fragrance",12:15,13:15,5:00,10:00,tkp-ext-parfum-cologne-fragrance,15 12 * * *,tkp-tfm-parfum-cologne-fragrance,15 13 * * *,tkp-ext-parfum-cologne-fragrance-item,0 5 * * *,tkp-tfm-parfum-cologne-fragrance-item,0 10 * * *
https://www.tokopedia.com/p/komputer-laptop/pc-laptop-gaming,PC & Laptop Gaming,12:15,13:15,5:30,10:30,tkp-ext-pc-laptop-gaming,15 12 * * *,tkp-tfm-pc-laptop-gaming,15 13 * * *,tkp-ext-pc-laptop-gaming-item,30 5 * * *,tkp-tfm-pc-laptop-gaming-item,30 10 * * *
https://www.tokopedia.com/p/kecantikan/pembersih-make-up,Pembersih Make Up,12:15,13:15,6:00,11:00,tkp-ext-pembersih-make-up,15 12 * * *,tkp-tfm-pembersih-make-up,15 13 * * *,tkp-ext-pembersih-make-up-item,0 6 * * *,tkp-tfm-pembersih-make-up-item,0 11 * * *
https://www.tokopedia.com/p/office-stationery/pemotong-kertas,Pemotong Kertas,12:15,13:15,6:30,11:30,tkp-ext-pemotong-kertas,15 12 * * *,tkp-tfm-pemotong-kertas,15 13 * * *,tkp-ext-pemotong-kertas-item,30 6 * * *,tkp-tfm-pemotong-kertas-item,30 11 * * *
https://www.tokopedia.com/p/buku/pendidikan,Pendidikan,12:30,13:30,7:00,12:00,tkp-ext-pendidikan,30 12 * * *,tkp-tfm-pendidikan,30 13 * * *,tkp-ext-pendidikan-item,0 7 * * *,tkp-tfm-pendidikan-item,0 12 * * *
https://www.tokopedia.com/p/buku/pengembangan-diri-karir,Pengembangan Diri & Karir,12:30,13:30,7:30,12:30,tkp-ext-pengembangan-diri-karir,30 12 * * *,tkp-tfm-pengembangan-diri-karir,30 13 * * *,tkp-ext-pengembangan-diri-karir-item,30 7 * * *,tkp-tfm-pengembangan-diri-karir-item,30 12 * * *
https://www.tokopedia.com/p/office-stationery/pengikat-perekat,Pengikat & Perekat,12:30,13:30,8:00,13:00,tkp-ext-pengikat-perekat,30 12 * * *,tkp-tfm-pengikat-perekat,30 13 * * *,tkp-ext-pengikat-perekat-item,0 8 * * *,tkp-tfm-pengikat-perekat-item,0 13 * * *
https://www.tokopedia.com/p/dapur/penyimpanan-makanan,Penyimpanan Makanan,12:30,13:30,8:30,13:30,tkp-ext-penyimpanan-makanan,30 12 * * *,tkp-tfm-penyimpanan-makanan,30 13 * * *,tkp-ext-penyimpanan-makanan-item,30 8 * * *,tkp-tfm-penyimpanan-makanan-item,30 13 * * *
https://www.tokopedia.com/p/dapur/peralatan-baking,Peralatan Baking,12:30,13:30,9:00,14:00,tkp-ext-peralatan-baking,30 12 * * *,tkp-tfm-peralatan-baking,30 13 * * *,tkp-ext-peralatan-baking-item,0 9 * * *,tkp-tfm-peralatan-baking-item,0 14 * * *
https://www.tokopedia.com/p/dapur/peralatan-dapur,Peralatan Dapur,12:45,13:45,9:30,14:30,tkp-ext-peralatan-dapur,45 12 * * *,tkp-tfm-peralatan-dapur,45 13 * * *,tkp-ext-peralatan-dapur-item,30 9 * * *,tkp-tfm-peralatan-dapur-item,30 14 * * *
https://www.tokopedia.com/p/perlengkapan-pesta-craft/peralatan-jahit,Peralatan Jahit,12:45,13:45,10:00,15:00,tkp-ext-peralatan-jahit,45 12 * * *,tkp-tfm-peralatan-jahit,45 13 * * *,tkp-ext-peralatan-jahit-item,0 10 * * *,tkp-tfm-peralatan-jahit-item,0 15 * * *
https://www.tokopedia.com/p/dapur/peralatan-makan-minum,Peralatan Makan & Minum,12:45,13:45,10:30,15:30,tkp-ext-peralatan-makan-minum,45 12 * * *,tkp-tfm-peralatan-makan-minum,45 13 * * *,tkp-ext-peralatan-makan-minum-item,30 10 * * *,tkp-tfm-peralatan-makan-minum-item,30 15 * * *
https://www.tokopedia.com/p/dapur/peralatan-masak,Peralatan Masak,12:45,13:45,11:00,16:00,tkp-ext-peralatan-masak,45 12 * * *,tkp-tfm-peralatan-masak,45 13 * * *,tkp-ext-peralatan-masak-item,0 11 * * *,tkp-tfm-peralatan-masak-item,0 16 * * *
https://www.tokopedia.com/p/perlengkapan-pesta-craft/peralatan-melukis,Peralatan Melukis,12:45,13:45,11:30,16:30,tkp-ext-peralatan-melukis,45 12 * * *,tkp-tfm-peralatan-melukis,45 13 * * *,tkp-ext-peralatan-melukis-item,30 11 * * *,tkp-tfm-peralatan-melukis-item,30 16 * * *
https://www.tokopedia.com/p/perlengkapan-pesta-craft/peralatan-menggambar,Peralatan Menggambar,13:00,14:00,12:00,17:00,tkp-ext-peralatan-menggambar,0 13 * * *,tkp-tfm-peralatan-menggambar,0 14 * * *,tkp-ext-peralatan-menggambar-item,0 12 * * *,tkp-tfm-peralatan-menggambar-item,0 17 * * *
https://www.tokopedia.com/p/ibu-bayi/peralatan-perlengkapan-menyusui,Peralatan Perlengkapan Menyusui,13:00,14:00,12:30,17:30,tkp-ext-peralatan-perlengkapan-menyusui,0 13 * * *,tkp-tfm-peralatan-perlengkapan-menyusui,0 14 * * *,tkp-ext-peralatan-perlengkapan-menyusui-item,30 12 * * *,tkp-tfm-peralatan-perlengkapan-menyusui-item,30 17 * * *
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/perangkat-elektronik-lainnya,Perangkat Elektronik Lainnya,13:00,14:00,13:00,18:00,tkp-ext-perangkat-elektronik-lainnya,0 13 * * *,tkp-tfm-perangkat-elektronik-lainnya,0 14 * * *,tkp-ext-perangkat-elektronik-lainnya-item,0 13 * * *,tkp-tfm-perangkat-elektronik-lainnya-item,0 18 * * *
https://www.tokopedia.com/p/audio-kamera-elektronik-lainnya/perangkat-keamanan,Perangkat Keamanan,13:00,14:00,13:30,18:30,tkp-ext-perangkat-keamanan,0 13 * * *,tkp-tfm-perangkat-keamanan,0 14 * * *,tkp-ext-perangkat-keamanan-item,30 13 * * *,tkp-tfm-perangkat-keamanan-item,30 18 * * *
https://www.tokopedia.com/p/perawatan-hewan/perawatan-anjing,Perawatan Anjing,13:00,14:00,14:00,19:00,tkp-ext-perawatan-anjing,0 13 * * *,tkp-tfm-perawatan-anjing,0 14 * * *,tkp-ext-perawatan-anjing-item,0 14 * * *,tkp-tfm-perawatan-anjing-item,0 19 * * *
https://www.tokopedia.com/p/perawatan-hewan/perawatan-ayam,Perawatan Ayam,13:15,14:15,14:30,19:30,tkp-ext-perawatan-ayam,15 13 * * *,tkp-tfm-perawatan-ayam,15 14 * * *,tkp-ext-perawatan-ayam-item,30 14 * * *,tkp-tfm-perawatan-ayam-item,30 19 * * *
https://www.tokopedia.com/p/ibu-bayi/perawatan-bayi,Perawatan Bayi,13:15,14:15,15:00,20:00,tkp-ext-perawatan-bayi,15 13 * * *,tkp-tfm-perawatan-bayi,15 14 * * *,tkp-ext-perawatan-bayi-item,0 15 * * *,tkp-tfm-perawatan-bayi-item,0 20 * * *
https://www.tokopedia.com/p/perawatan-hewan/perawatan-burung,Perawatan Burung,13:15,14:15,15:30,20:30,tkp-ext-perawatan-burung,15 13 * * *,tkp-tfm-perawatan-burung,15 14 * * *,tkp-ext-perawatan-burung-item,30 15 * * *,tkp-tfm-perawatan-burung-item,30 20 * * *
https://www.tokopedia.com/p/perawatan-hewan/perawatan-hamster,Perawatan Hamster,13:15,14:15,16:00,21:00,tkp-ext-perawatan-hamster,15 13 * * *,tkp-tfm-perawatan-hamster,15 14 * * *,tkp-ext-perawatan-hamster-item,0 16 * * *,tkp-tfm-perawatan-hamster-item,0 21 * * *
https://www.tokopedia.com/p/perawatan-hewan/perawatan-hewan-ternak,Perawatan Hewan Ternak,13:15,14:15,16:30,21:30,tkp-ext-perawatan-hewan-ternak,15 13 * * *,tkp-tfm-perawatan-hewan-ternak,15 14 * * *,tkp-ext-perawatan-hewan-ternak-item,30 16 * * *,tkp-tfm-perawatan-hewan-ternak-item,30 21 * * *
https://www.tokopedia.com/p/perawatan-hewan/perawatan-ikan,Perawatan Ikan,13:30,14:30,17:00,22:00,tkp-ext-perawatan-ikan,30 13 * * *,tkp-tfm-perawatan-ikan,30 14 * * *,tkp-ext-perawatan-ikan-item,0 17 * * *,tkp-tfm-perawatan-ikan-item,0 22 * * *
https://www.tokopedia.com/p/perawatan-tubuh/perawatan-kaki-tangan,Perawatan Kaki & Tangan,13:30,14:30,17:30,22:30,tkp-ext-perawatan-kaki-tangan,30 13 * * *,tkp-tfm-perawatan-kaki-tangan,30 14 * * *,tkp-ext-perawatan-kaki-tangan-item,30 17 * * *,tkp-tfm-perawatan-kaki-tangan-item,30 22 * * *
https://www.tokopedia.com/p/perawatan-hewan/perawatan-kelinci,Perawatan Kelinci,13:30,14:30,18:00,23:00,tkp-ext-perawatan-kelinci,30 13 * * *,tkp-tfm-perawatan-kelinci,30 14 * * *,tkp-ext-perawatan-kelinci-item,0 18 * * *,tkp-tfm-perawatan-kelinci-item,0 23 * * *
https://www.tokopedia.com/p/otomotif/perawatan-kendaraan,Perawatan Kendaraan,13:30,14:30,18:30,23:30,tkp-ext-perawatan-kendaraan,30 13 * * *,tkp-tfm-perawatan-kendaraan,30 14 * * *,tkp-ext-perawatan-kendaraan-item,30 18 * * *,tkp-tfm-perawatan-kendaraan-item,30 23 * * *
https://www.tokopedia.com/p/perawatan-hewan/perawatan-kucing,Perawatan Kucing,13:30,14:30,19:00,0:00,tkp-ext-perawatan-kucing,30 13 * * *,tkp-tfm-perawatan-kucing,30 14 * * *,tkp-ext-perawatan-kucing-item,0 19 * * *,tkp-tfm-perawatan-kucing-item,0 0 * * *
https://www.tokopedia.com/p/perawatan-tubuh/perawatan-kuku,Perawatan Kuku,13:45,14:45,19:30,0:30,tkp-ext-perawatan-kuku,45 13 * * *,tkp-tfm-perawatan-kuku,45 14 * * *,tkp-ext-perawatan-kuku-item,30 19 * * *,tkp-tfm-perawatan-kuku-item,30 0 * * *
